,0
265,0.02022737866625552
266,0.02026578034995733
267,0.020283908950975794
268,0.02024831595030654
269,0.020237352740259423
270,0.02029064633600041
271,0.020261737918942563
272,0.020306193391174267
273,0.020283908950975794
274,0.02030853000422241
275,0.020267639098126945
276,0.02026033764052443
277,0.020264432872952407
278,0.020220641281230908
279,0.020261090581146706
280,0.02026842250255397
281,0.020281213996965947
282,0.020238105680881698
283,0.020311224958232253
284,0.020274459748369517
285,0.020306193391174267
286,0.020281213996965947
287,0.020271764794359673
288,0.020234657786249576
289,0.02031697320721365
290,0.020283908950975794
291,0.020287951381990563
292,0.02024139517127419
293,0.020281213996965947
294,0.020312930776198883
295,0.020271628727728506
296,0.02031867934603775
297,0.020261090581146706
298,0.020274459748369517
299,0.020260984978320285
300,0.020264432872952407
301,0.02026578034995733
302,0.020264432872952407
303,0.02023541072687185
304,0.02028041372896711
305,0.020264432872952407
306,0.020299097665187945
307,0.020271117456563816
308,0.020262438058151627
309,0.02029064633600041
310,0.020309824679814122
311,0.02028256147397087
312,0.020231421097270292
313,0.020303498437164422
314,0.020259042964932715
315,0.02031158329919396
316,0.02026578034995733
317,0.020272464933568737
318,0.02031697320721365
319,0.020306193391174267
320,0.020314225451790596
321,0.020283908950975794
322,0.02027717156595118
323,0.020274459748369517
324,0.02028215001073849
325,0.02030853000422241
326,0.020274459748369517
327,0.020230020818852158
328,0.02023331030924465
329,0.020228909537268178
330,0.02027432368173835
331,0.02025095810290318
332,0.020312930776198883
333,0.020318320684218575
334,0.02029064633600041
335,0.020279866519961026
336,0.020271117456563816
337,0.020220641281230908
338,0.020276760102718797
339,0.020312572435237177
340,0.02030578224879935
341,0.020249716228724672
342,0.020245620996296693
343,0.02030754086817919
344,0.020230020818852158
345,0.020234657786249576
346,0.02029064633600041
347,0.02027717156595118
348,0.020264432872952407
349,0.020276965834334987
350,0.020273676343942493
351,0.020272464933568737
352,0.020276965834334987
353,0.020264432872952407
354,0.020291993813005334
355,0.020278519042956102
356,0.020281213996965947
357,0.020223336235240752
358,0.020253653056913023
359,0.020281213996965947
360,0.02027771877495726
361,0.02026409107470505
362,0.03030046744905095
363,0.020264432872952407
364,0.020238341876302638
365,0.02029064633600041
366,0.020230720958061225
367,0.020279660788344835
368,0.02030853000422241
369,0.020304845914169343
370,0.020264432872952407
371,0.02023136829585708
372,0.02023435224670108
373,0.02029178808138914
374,0.020255053335331154
375,0.020274459748369517
376,0.02031468971643619
377,0.02027717156595118
378,0.020240100495682478
379,0.020234421911686104
380,0.020274459748369517
381,0.020319257018848583
382,0.0202260311892506
383,0.020274459748369517
384,0.020264432872952407
385,0.020274870890744433
386,0.010277560401468013
387,0.020263443736909192
388,0.020273676343942493
389,0.020303140096202717
390,0.020317384670446036
391,0.02028375602077281
392,0.02023435224670108
393,0.02027717156595118
394,0.02028256147397087
395,0.02030853000422241
396,0.020303498437164422
397,0.02023541072687185
398,0.020263032594534276
399,0.020273676343942493
400,0.02027717156595118
401,0.02028256147397087
402,0.020311224958232253
403,0.020230720958061225
404,0.02028375602077281
405,0.020261090581146706
406,0.020318320684218575
407,0.020264432872952407
408,0.02028256147397087
409,0.020278519042956102
410,0.02029836706217413
411,0.020274459748369517
412,0.02027580722537444
413,0.020291993813005334
414,0.02024409012528404
415,0.020235699723706
416,0.02030044514219287
417,0.020307799401208592
418,0.020263032594534276
419,0.020286192441753257
420,0.020276865705545214
421,0.02025634801092287
422,0.02030754086817919
423,0.020274459748369517
424,0.02028256147397087
425,0.020239689353307562
426,0.02031873214745096
427,0.020261685117529352
428,0.020311224958232253
429,0.0203024094931889
430,0.020264432872952407
431,0.020271117456563816
432,0.020257748289341
433,0.020272464933568737
434,0.020287951381990563
435,0.02029836706217413
436,0.02030754086817919
437,0.020261090581146706
438,0.020266138690919037
439,0.020262438058151627
440,0.02031697320721365
441,0.020291993813005334
442,0.020279866519961026
443,0.02026578034995733
444,0.020238105680881698
445,0.020311994762426344
446,0.020239689353307562
447,0.020264432872952407
448,0.020261737918942563
449,0.020304845914169343
450,0.020306451924203668
451,0.02022838466587055
452,0.020303756970193824
453,0.020227325864842313
454,0.02026842250255397
455,0.02028256147397087
456,0.02031023582218904
457,0.020311224958232253
458,0.020234969120692187
459,0.02027717156595118
460,0.020267022224135837
461,0.02025634801092287
462,0.020311224958232253
463,0.020247615811097474
464,0.020288134455140827
465,0.020294871840165443
466,0.02030044514219287
467,0.020312930776198883
468,0.02025095810290318
469,0.02022398357303661
470,0.02028375602077281
471,0.020264432872952407
472,0.020303140096202717
473,0.020281213996965947
474,0.02027637129795234
475,0.02027862464578252
476,0.020246785079293884
477,0.020234657786249576
478,0.02027717156595118
479,0.020240459157501653
480,0.020285103497777734
481,0.020262438058151627
482,0.02025634801092287
483,0.02022838466587055
484,0.020261737918942563
485,0.020279866519961026
486,0.02027717156595118
487,0.020230020818852158
488,0.01023535795620902
489,0.020274870890744433
490,0.020264432872952407
491,0.02029064633600041
492,0.02025634801092287
493,0.020261737918942563
494,0.020319257018848583
495,0.02030044514219287
496,0.02031873214745096
497,0.02026578034995733
498,0.020291993813005334
499,0.020263032594534276
500,0.020279866519961026
501,0.010230615385985185
502,0.02026233245532521
503,0.02021794632722106
504,0.02027580722537444
505,0.020264432872952407
506,0.020262438058151627
507,0.020236347061501857
508,0.02027945505672864
509,0.02028256147397087
510,0.020264432872952407
511,0.02031184183222336
512,0.020263679932330133
513,0.0202682864359228
514,0.020262438058151627
515,0.02031158329919396
516,0.02027458221476775
517,0.020271117456563816
518,0.020264432872952407
519,0.02025634801092287
520,0.020279660788344835
521,0.020264432872952407
522,0.010234657816999955
523,0.020325210999446175
524,0.020283908950975794
525,0.02027637129795234
526,0.02030443477179443
527,0.020303498437164422
528,0.02026637488633998
529,0.02026578034995733
530,0.020279866519961026
531,0.020253653056913023
532,0.020319257018848583
533,0.020306193391174267
534,0.02031158329919396
535,0.020263032594534276
536,0.020248132556298808
537,0.020317384670446036
538,0.02027580722537444
539,0.020279866519961026
540,0.02028215001073849
541,0.020283908950975794
542,0.0203024094931889
543,0.020264432872952407
544,0.010236005294004877
545,0.020271117456563816
546,0.020234657786249576
547,0.02025634801092287
548,0.020264432872952407
549,0.020274459748369517
550,0.020262438058151627
551,0.02028256147397087
552,0.020283908950975794
553,0.020288887395763105
554,0.020272464933568737
555,0.02026233245532521
556,0.020262438058151627
557,0.020271628727728506
558,0.020269122641763036
559,0.02023429944528787
560,0.020263085395947483
561,0.020291993813005334
562,0.02031047201760998
563,0.020261090581146706
564,0.020264432872952407
565,0.020234763389075993
566,0.010241989738407217
567,0.02024139517127419
568,0.020237352740259423
569,0.020278213182550138
570,0.020280802533733565
571,0.02027717156595118
572,0.020261090581146706
573,0.02028525642798072
574,0.020274459748369517
575,0.02028235574235468
576,0.020297019585169208
577,0.010233310339995031
578,0.02025634801092287
579,0.02027862464578252
580,0.020241859435919784
581,0.010223930802373778
582,0.0202293734810563
583,0.02028753991875818
584,0.020281213996965947
585,0.010225225477965493
586,0.020278519042956102
587,0.020261737918942563
588,0.01028025535547786
589,0.020306193391174267
590,0.020270281250723582
591,0.020276760102718797
592,0.020273112271364593
593,0.020224919907666616
594,0.02027717156595118
595,0.020264432872952407
596,0.02027432368173835
597,0.020235699723706
598,0.020261737918942563
599,0.010268986605882244
600,0.02026637488633998
601,0.020256995348718727
602,0.02026578034995733
603,0.020265027409335057
604,0.020281213996965947
605,0.010312383597943177
606,0.02027836611275312
607,0.02025634801092287
608,0.020240253425885462
609,0.020263679932330133
610,0.010308188236725425
611,0.010232015664403318
612,0.020239042015511705
613,0.020315214587833814
614,0.020237611273288825
615,0.02024051195891486
616,0.020311224958232253
617,0.010268780874266054
618,0.02028753991875818
619,0.010312230667740195
620,0.020235174852308378
621,0.020274459748369517
622,0.02026842250255397
623,0.020274459748369517
624,0.010225225477965493
625,0.020234657786249576
626,0.020262438058151627
627,0.020241447972687402
628,0.020272464933568737
629,0.020262438058151627
630,0.010308188236725425
631,0.020262438058151627
632,0.010227920431975339
633,0.020281213996965947
634,0.020272464933568737
635,0.02023828907488943
636,0.02027580722537444
637,0.010312230667740195
638,0.020263679932330133
639,0.02031023582218904
640,0.020285103497777734
641,0.020251493679361618
642,0.020264432872952407
643,0.020279866519961026
644,0.020319257018848583
645,0.02030853000422241
646,0.020263679932330133
647,0.020287951381990563
648,0.020261090581146706
649,0.010237352771009801
650,0.020314278253203807
651,0.010278807749683162
652,0.02027717156595118
653,0.020264432872952407
654,0.020264432872952407
655,0.020278519042956102
656,0.020260984978320285
657,0.020275701622548024
658,0.020264432872952407
659,0.020319257018848583
660,0.02030853000422241
661,0.020232951968282946
662,0.020291993813005334
663,0.02027717156595118
664,0.02027945505672864
665,0.02028525642798072
666,0.02025839562713686
667,0.010310883190735273
668,0.020264432872952407
669,0.020237817004905016
670,0.02025634801092287
671,0.020319257018848583
672,0.020276760102718797
673,0.020318320684218575
674,0.010313525343331909
675,0.02026637488633998
676,0.02028256147397087
677,0.0202682864359228
678,0.02026578034995733
679,0.020304845914169343
680,0.020261090581146706
681,0.02023641672648688
682,0.020280802533733565
683,0.020274459748369517
684,0.010281602832482783
685,0.02030044514219287
686,0.02031873214745096
687,0.020312572435237177
688,0.02030853000422241
689,0.02026637488633998
690,0.020317384670446036
691,0.020264791213914113
692,0.020261737918942563
693,0.010244890424033256
694,0.020276760102718797
695,0.010225225477965493
696,0.02026233245532521
697,0.010238700248014723
698,0.020224919907666616
699,0.020304845914169343
700,0.020273112271364593
701,0.020261737918942563
702,0.02027717156595118
703,0.020274459748369517
704,0.020280802533733565
705,0.010261549081648563
706,0.02030853000422241
707,0.02027580722537444
708,0.010312230667740195
709,0.01026538578104714
710,0.020304845914169343
711,0.020264432872952407
712,0.020319257018848583
713,0.010313525343331909
714,0.020274459748369517
715,0.020274459748369517
716,0.020261090581146706
717,0.020273676343942493
718,0.02030853000422241
719,0.010305493282715579
720,0.020264432872952407
721,0.02024139517127419
722,0.020311224958232253
723,0.020240047694269268
724,0.020306604854406652
725,0.020290234872768025
726,0.020285103497777734
727,0.02029064633600041
728,0.020261090581146706
729,0.010302798328705733
730,0.020273112271364593
731,0.020325416731062366
732,0.010236005294004877
733,0.010305493282715579
734,0.02026578034995733
735,0.02027580722537444
736,0.01027546545787746
737,0.010227920431975339
738,0.020238341876302638
739,0.02025634801092287
740,0.02024139517127419
741,0.020311789030810153
742,0.02026637488633998
743,0.010278907878472937
744,0.02027862464578252
745,0.02022703718886563
746,0.02026578034995733
747,0.010218540894354085
748,0.010225225477965493
749,0.020275671158743274
750,0.02029064633600041
751,0.020312930776198883
752,0.020233827375303454
753,0.010308188236725425
754,0.020304845914169343
755,0.010291035171517244
756,0.02027232886693757
757,0.010298755897690965
758,0.010306840759720503
759,0.02025095810290318
760,0.020271764794359673
761,0.010218540894354085
762,0.020270981389932646
763,0.020263032594534276
764,0.010271628758478882
765,0.0202677223633449
766,0.02030853000422241
767,0.02024854401953119
768,0.010285645263497551
769,0.010285645263497551
770,0.010230615385985185
771,0.010223930802373778
772,0.02025634801092287
773,0.010226625756383625
774,0.010291035171517244
775,0.02025634801092287
776,0.0202682864359228
777,0.020311994762426344
778,0.010227920431975339
779,0.020279660788344835
780,0.020272464933568737
781,0.010292382648522167
782,0.010277560401468013
783,0.02025634801092287
784,0.020261090581146706
785,0.020261090581146706
786,0.02030044514219287
787,0.020264432872952407
788,0.020314278253203807
789,0.020257642686514584
790,0.020238936412685288
791,0.020301792619197793
792,0.010275671189493652
793,0.02031158329919396
794,0.01030145085170081
795,0.020264432872952407
796,0.020262438058151627
797,0.02030853000422241
798,0.020271764794359673
799,0.020280802533733565
800,0.020325416731062366
801,0.010240642261402295
802,0.020234657786249576
803,0.020264432872952407
804,0.020264432872952407
805,0.020274459748369517
806,0.010308188236725425
807,0.02028041372896711
808,0.02022838466587055
809,0.010247585378043102
810,0.010277354669851822
811,0.02025095810290318
812,0.020274459748369517
813,0.020272464933568737
814,0.020311224958232253
815,0.02026209625990427
816,0.020266427687753188
817,0.02027771877495726
818,0.010227920431975339
819,0.020274459748369517
820,0.020264432872952407
821,0.020303140096202717
822,0.02028240854376789
823,0.020264432872952407
824,0.010312177866326986
825,0.020269122641763036
826,0.020237558471875614
827,0.020261090581146706
828,0.02031023582218904
829,0.010217193417349163
830,0.010238700248014723
831,0.02026578034995733
832,0.02023641672648688
833,0.02026578034995733
834,0.010230615385985185
835,0.010231468455397234
836,0.02023435224670108
837,0.020311224958232253
838,0.020272464933568737
839,0.020262438058151627
840,0.020264432872952407
841,0.010261990687828229
842,0.020261090581146706
843,0.02023401044845372
844,0.02030853000422241
845,0.010264038304042218
846,0.020261090581146706
847,0.010277560401468013
848,0.020274459748369517
849,0.020264432872952407
850,0.02031023582218904
851,0.02026578034995733
852,0.010227920431975339
853,0.02028256147397087
854,0.020285103497777734
855,0.02028375602077281
856,0.02030853000422241
857,0.01028025535547786
858,0.02024238430731741
859,0.020220877476651848
860,0.020261090581146706
861,0.010312230667740195
862,0.020233827375303454
863,0.010306787958307294
864,0.020312572435237177
865,0.020274459748369517
866,0.010271423026862691
867,0.010312383597943177
868,0.010281602832482783
869,0.0202677223633449
870,0.020264791213914113
871,0.010282950309487705
872,0.010292382648522167
873,0.010227920431975339
874,0.02023435224670108
875,0.02030853000422241
876,0.020264432872952407
877,0.020279149517180146
878,0.020261090581146706
879,0.020262438058151627
880,0.0202302570142731
881,0.020271764794359673
882,0.010265538711250124
883,0.020280802533733565
884,0.010277560401468013
885,0.010291035171517244
886,0.02025634801092287
887,0.020314278253203807
888,0.020285103497777734
889,0.020299097665187945
890,0.010298755897690965
891,0.010292382648522167
892,0.010227920431975339
893,0.010279013481299355
894,0.02027580722537444
895,0.020260748782899345
896,0.010298755897690965
897,0.010223930802373778
898,0.020311224958232253
899,0.010277560401468013
900,0.02031158329919396
901,0.020303140096202717
902,0.02027580722537444
903,0.020274459748369517
904,0.02026578034995733
905,0.010292382648522167
906,0.010292382648522167
907,0.020274459748369517
908,0.02031158329919396
909,0.010232015664403318
910,0.010313525343331909
911,0.020248963288102398
912,0.010292176916905975
913,0.020262438058151627
914,0.010277560401468013
915,0.02030853000422241
916,0.02027580722537444
917,0.02026578034995733
918,0.010306993689923485
919,0.02023230463048709
920,0.010234657816999955
921,0.02030853000422241
922,0.02030853000422241
923,0.020262438058151627
924,0.010226625756383625
925,0.010285645263497551
926,0.020248132556298808
927,0.020318320684218575
928,0.020271117456563816
929,0.020312572435237177
930,0.010235458084998794
931,0.02025634801092287
932,0.020271764794359673
933,0.02030853000422241
934,0.020261090581146706
935,0.02023435224670108
936,0.020253005719117166
937,0.02022626738467154
938,0.010247585378043102
939,0.01028139710086659
940,0.020261090581146706
941,0.010277560401468013
942,0.02030853000422241
943,0.010305646212918563
944,0.020258990163519508
945,0.010275671189493652
946,0.010317567774346679
947,0.020261737918942563
948,0.010281602832482783
949,0.02030754086817919
950,0.020269122641763036
951,0.020319257018848583
952,0.010314872820336832
953,0.020264432872952407
954,0.020274459748369517
955,0.01030544048130237
956,0.010291035171517244
957,0.020261090581146706
958,0.02029775018818302
959,0.020312572435237177
960,0.020272464933568737
961,0.010230615385985185
962,0.010286992740502475
963,0.010280049623861668
964,0.010292382648522167
965,0.01030145085170081
966,0.020265027409335057
967,0.020274459748369517
968,0.010232015664403318
969,0.020261737918942563
970,0.020315214587833814
971,0.020224919907666616
972,0.020261090581146706
973,0.01028025535547786
974,0.020274459748369517
975,0.010240642261402295
976,0.010291035171517244
977,0.010292382648522167
978,0.010277354669851822
979,0.010248932855048026
980,0.010291035171517244
981,0.010240642261402295
982,0.01028025535547786
983,0.010281602832482783
984,0.010277560401468013
985,0.010226625756383625
986,0.020311224958232253
987,0.020224219768457553
988,0.020264432872952407
989,0.010221235848363932
990,0.020312572435237177
991,0.010230615385985185
992,0.020261090581146706
993,0.010255511835833014
994,0.010277560401468013
995,0.020269122641763036
996,0.020265080210748264
997,0.020274459748369517
998,0.02026578034995733
999,0.020305134911003494
1000,0.02030044514219287
1001,0.010312230667740195
1002,0.010243337215412141
1003,0.020262438058151627
1004,0.020262438058151627
1005,0.020260984978320285
1006,0.010319120982967793
1007,0.020274459748369517
1008,0.01028139710086659
1009,0.020253653056913023
1010,0.020261737918942563
1011,0.02030853000422241
1012,0.010324252357958086
1013,0.02027637129795234
1014,0.020264432872952407
1015,0.01023535795620902
1016,0.010302798328705733
1017,0.01022188318615979
1018,0.020247615811097474
1019,0.010314872820336832
1020,0.020264432872952407
1021,0.010306840759720503
1022,0.010310830389322062
1023,0.01028429778649263
1024,0.02025634801092287
1025,0.020303140096202717
1026,0.02025634801092287
1027,0.010292382648522167
1028,0.010268080735056986
1029,0.010306840759720503
1030,0.010277354669851822
1031,0.010310830389322062
1032,0.02026578034995733
1033,0.02025839562713686
1034,0.020269769979558892
1035,0.010278907878472937
1036,0.020264432872952407
1037,0.01023535795620902
1038,0.010277560401468013
1039,0.010230615385985185
1040,0.020312572435237177
1041,0.020261090581146706
1042,0.02030044514219287
1043,0.020272976204733426
1044,0.010314872820336832
1045,0.02026578034995733
1046,0.010235458084998794
1047,0.010312330796529968
1048,0.020271764794359673
1049,0.020271117456563816
1050,0.02030853000422241
1051,0.020273676343942493
1052,0.020281761205972033
1053,0.020264432872952407
1054,0.020262438058151627
1055,0.010230615385985185
1056,0.02023435224670108
1057,0.020311224958232253
1058,0.010304093004297448
1059,0.020264432872952407
1060,0.02027771877495726
1061,0.010244890424033256
1062,0.010278907878472937
1063,0.010236599830387525
1064,0.010292382648522167
1065,0.02030044514219287
1066,0.010306993689923485
1067,0.02026033764052443
1068,0.010227478825795673
1069,0.020273676343942493
1070,0.020274459748369517
1071,0.02026578034995733
1072,0.020274459748369517
1073,0.010288340217507397
1074,0.020264432872952407
1075,0.020264432872952407
1076,0.010277560401468013
1077,0.020274459748369517
1078,0.010274117980872537
1079,0.010223930802373778
1080,0.010277560401468013
1081,0.010228773501387388
1082,0.010240847993018486
1083,0.010311998695846133
1084,0.010312177866326986
1085,0.010267901564576134
1086,0.010266554087571211
1087,0.010312230667740195
1088,0.010243542947028332
1089,0.010259816702546595
1090,0.010286992740502475
1091,0.010262511656556441
1092,0.010266554087571211
1093,0.010277928439993244
1094,0.010279275916998166
1095,0.010314872820336832
1096,0.010308135435312216
1097,0.01030544048130237
1098,0.010306608787826441
1099,0.010267901564576134
1100,0.010267901564576134
1101,0.010267901564576134
1102,0.01026339096624636
1103,0.010306608787826441
1104,0.010228388599290343
1105,0.010265906749775353
1106,0.010261111378138309
1107,0.010311998695846133
1108,0.010292382648522167
1109,0.010292382648522167
1110,0.010301218879806747
1111,0.010228773501387388
1112,0.01028429778649263
1113,0.010267901564576134
1114,0.010277560401468013
1115,0.020272202497869925
1116,0.010310598417428
1117,0.01028025535547786
1118,0.010269249041581057
1119,0.010248932855048026
1120,0.010311998695846133
1121,0.010298755897690965
1122,0.010278907878472937
1123,0.010315078551953025
1124,0.010267901564576134
1125,0.010280049623861668
1126,0.010222088917775981
1127,0.010277928439993244
1128,0.010273886008978474
1129,0.010267901564576134
1130,0.010282950309487705
1131,0.010267901564576134
1132,0.020270981389932646
1133,0.010316041126860902
1134,0.010277928439993244
1135,0.02027771877495726
1136,0.010225278279378702
1137,0.010264891373454266
1138,0.010277560401468013
1139,0.010269843577963705
1140,0.010237820938324805
1141,0.010291035171517244
1142,0.01023535795620902
1143,0.010269249041581057
1144,0.010255306104216821
1145,0.010325599834963008
1146,0.010248932855048026
1147,0.010315078551953025
1148,0.010265538711250124
1149,0.010277928439993244
1150,0.010277560401468013
1151,0.010265801146948935
1152,0.01027658096298832
1153,0.010277928439993244
1154,0.020273676343942493
1155,0.010275233485983398
1156,0.010282950309487705
1157,0.010322725710472309
1158,0.010224346168275573
1159,0.010238700248014723
1160,0.01026623885045919
1161,0.010281602832482783
1162,0.010275233485983398
1163,0.010281602832482783
1164,0.010282950309487705
1165,0.010309535713730349
1166,0.010237352771009801
1167,0.010314872820336832
1168,0.01026455927277043
1169,0.010288340217507397
1170,0.010277560401468013
1171,0.010308188236725425
1172,0.010312177866326986
1173,0.010265906749775353
1174,0.010310830389322062
1175,0.010309303741836287
1176,0.01032176313556443
1177,0.010231136354713398
1178,0.01030544048130237
1179,0.010306608787826441
1180,0.010231962862990109
1181,0.010265332979633932
1182,0.01028429778649263
1183,0.010267901564576134
1184,0.01023131552519425
1185,0.010267901564576134
1186,0.010275933625192463
1187,0.010266501286158
1188,0.010304145805710657
1189,0.01026455927277043
1190,0.01023535795620902
1191,0.010232378228891902
1192,0.010267901564576134
1193,0.010292382648522167
1194,0.010277928439993244
1195,0.01031469364985598
1196,0.010230615385985185
1197,0.010240642261402295
1198,0.01031469364985598
1199,0.01028025535547786
1200,0.010269249041581057
1201,0.02030639912279046
1202,0.010238000108805658
1203,0.010282950309487705
1204,0.010278907878472937
1205,0.010238700248014723
1206,0.01026455927277043
1207,0.010311998695846133
1208,0.010267901564576134
1209,0.010247795012328705
1210,0.010277560401468013
1211,0.010281602832482783
1212,0.010305646212918563
1213,0.010319120982967793
1214,0.010265906749775353
1215,0.010275233485983398
1216,0.010314872820336832
1217,0.01026455927277043
1218,0.010277560401468013
1219,0.010228388599290343
1220,0.010277928439993244
1221,0.010265906749775353
1222,0.010256474410740892
1223,0.010267901564576134
1224,0.010262458855143233
1225,0.010270928619269816
1226,0.010267901564576134
1227,0.01031469364985598
1228,0.010265906749775353
1229,0.010258648396022526
1230,0.010300103374695887
1231,0.0103258055665792
1232,0.01031469364985598
1233,0.010265538711250124
1234,0.010267901564576134
1235,0.010277928439993244
1236,0.010265206610566287
1237,0.010311998695846133
1238,0.02027432368173835
1239,0.010306608787826441
1240,0.010225225477965493
1241,0.01028025535547786
1242,0.010230615385985185
1243,0.01028025535547786
1244,0.010265538711250124
1245,0.010303913833816595
1246,0.010318915251351602
1247,0.010316041126860902
1248,0.010304145805710657
1249,0.010303913833816595
